2020,Novel anion exchange membrane with low ionic resistance based on chloromethylated/quaternized-grafted polystyrene for energy efficient electromembrane processes,"Golubenko D.V., Van der Bruggen B., Yaroslavtsev A.B.",218995,Journal of Applied Polymer Science,137,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,Improving the performance of loose nanofiltration membranes by poly-dopamine/zwitterionic polymer coating with hydroxyl radical activation,"Li G., Liu B., Bai L., Shi Z., Tang X., Wang J., Liang H., Zhang Y., Van der Bruggen B.",13835866,Separation and Purification Technology,238, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,3D printed chemically and mechanically robust membrane by selective laser sintering for separation of oil/water and immiscible organic mixtures,"Yuan S., Strobbe D., Li X., Kruth J.-P., Van Puyvelde P., Van der Bruggen B.",13858947,Chemical Engineering Journal,385, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,Bio-inspired anchoring of amino-functionalized multi-wall carbon nanotubes (N-MWCNTs) onto PES membrane using polydopamine for oily wastewater treatment,"Zarghami S., Mohammadi T., Sadrzadeh M., Van der Bruggen B.",489697,Science of the Total Environment,711, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,Treatment of raffinate generated via copper ore hydrometallurgical processing using a bipolar membrane electrodialysis system,"Liu Y., Ke X., Zhu H., Chen R., Chen X., Zheng X., Jin Y., Van der Bruggen B.",13858947,Chemical Engineering Journal,382, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,Hydrogel assisted interfacial polymerization for advanced nanofiltration membranes,"Yuan S., Zhang G., Zhu J., Mamrol N., Liu S., Mai Z., Van Puyvelde P., Van Der Bruggen B.",20507488,Journal of Materials Chemistry A,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,Incorporation of Al<inf>2</inf>O<inf>3</inf> into cellulose triacetate membranes to enhance the performance of pervaporation for desalination of hypersaline solutions,"Prihatiningtyas I., Gebreslase G.A., Van der Bruggen B.",119164,Desalination,474, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,Constructed wetlands as nature based solutions in removing organic pollutants from wastewater under irregular flow conditions in a tropical climate,"Haddis A., Van der Bruggen B., Smets I.",16423593,Ecohydrology and Hydrobiology,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019,Alternating current enhanced deposition of a monovalent selective coating for anion exchange membranes with antifouling properties,"Lejarazu-Larranaga A., Zhao Y., Molina S., Garcia-Calvo E., Van der Bruggen B.",13835866,Separation and Purification Technology,229, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019,Enhancing the electrochemical and antibacterial characteristics of cation exchange membrane by using synthesized (GO-co-Ag) nanoplates,"Zendehnam A., Azarnik M., Zendehnam A., Ghazanfarpour S., Shen J., Van der Bruggen B., Hosseini S.M.",9477047,Ionics,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019,Improvements in heterogeneous cation exchange membranes by incorporation of Fe<inf>2</inf>O<inf>3</inf> nanoparticles,"Namdari M., Kikhavani T., Ashrafizadeh S.N., Van der Bruggen B.",9477047,Ionics,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019,Thermo- and pH-responsive graphene oxide membranes with tunable nanochannels for water gating and permeability of small molecules,"Liu H., Zhu J., Hao L., Jiang Y., van der Bruggen B., Sotto A., Gao C., Shen J.",3767388,Journal of Membrane Science,587, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019,Experimental evaluation of sorptive removal of fluoride from drinking water using natural and brewery waste diatomite,"Yitbarek M., Abdeta K., Beyene A., Astatkie H., Dadi D., Desalew G., Van der Bruggen B.",9575820,Process Safety and Environmental Protection,128, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019,Phosphorus recovery as calcium phosphate by a pellet reactor pre-treating domestic wastewater before entering a constructed wetland,"Rugaika A.M., Van Deun R., Njau K.N., Van der Bruggen B.",17351472,International Journal of Environmental Science and Technology,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2019,CuFe <inf>2</inf> O <inf>4</inf> magnetic nanoparticles to improve the ionic transfer properties of electrodialysis heterogeneous cation exchange membrane,"Hosseini S.M., Aliabadi Farahani M., Khalili H., Van der Bruggen B., Nemati M., Rajabi Z., Ahmadi A.",9477047,Ionics,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019,New approach to adapting electrochemical properties of cation-exchange membrane by incorporating tris(8-hydroxyquinolinato)aluminum nanoparticles,"Hosseini S.M., Ahmadi A., Van der Bruggen B., Jafari M.R., Shahedi Z., Nemati M.",9477047,Ionics,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2019,Improving electrochemical properties of cation exchange membranes by using activated carbon-co-chitosan composite nanoparticles in water deionization,"Ebrahimi M., Van der Bruggen B., Hosseini S.M., Askari M., Nemati M.",9477047,Ionics,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2019,Performance comparison of chemically modified sugarcane bagasse for removing Cd(II) in water environment,"Nguyen M.K., Hoang M.T., Pham T.T., van der Bruggen B.",21646325,Journal of Renewable Materials,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2018,Mass transfer approach and the designing of horizontal subsurface flow constructed wetland systems treating waste stabilisation pond effluent,"Rugaika A.M., Kajunguri D., Van Deun R., Van der Bruggen B., Njau K.N.",2731223,Water Science and Technology,78,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2018,The viability of artificial surface treatments as a mechanism for domestic rain water harvesting,"Kisakye V., Van der Bruggen B.",14747065,Physics and Chemistry of the Earth,107, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2018,Ion-exchange membrane systems-Electrodialysis and other electromembrane processes,Van der Bruggen B.,,Fundamental Modeling of Membrane Systems: Membrane and Process Performance,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2013,Pressure-driven membrane applications: Nanofiltration,"Van Der Bruggen B., Zhang Y.",,Membrane Processes for Sustainable Growth,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2009,Removal of micro-pollutants by nanofiltration from surface water in terms of drinking water production,"Yang Z., Jing P., Jianjian K., Ying Z., Guanxiong C., Van Der Bart B.",10080562,Liaoning Gongcheng Jishu Daxue Xuebao (Ziran Kexue Ban)/Journal of Liaoning Technical University (Natural Science Edition),28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2007,Charge effects on the rejection of pharmaceuticals with nanofiltration,"Verliefde A.R.D., Heijman S.G.J., Cornelissen E.R., Amy G., Van Der Bruggen B., Van Dijk J.C.",,2007 Membrane Technology Conference and Exposition Proceedings,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2006,Improved separation efficiency in nanofiltration by using a membrane stack,"Van der Bruggen B., Delafonteyne K., Braeken L.",119164,Desalination,199, 1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1999,Nanofiltration as a treatment method for the removal of pesticides from ground waters,"Van der Bruggen B., Schaep J., Maes W., Wilms D., Vandecasteele C.",7351917,Water Supply,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2020,Effect of TiO<inf>2</inf> content on the properties of polysulfone nanofiltration membranes modified with a layer of TiO<inf>2</inf>–graphene oxide,"Zhu L., Wu M., Van der Bruggen B., Lei L., Zhu L.",13835866,Separation and Purification Technology,242, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Predicted concentrations of anticancer drugs in the aquatic environment: What should we monitor and where should we treat?,"Cristovao M.B., Janssens R., Yadav A., Pandey S., Luis P., Van der Bruggen B., Dubey K.K., Mandal M.K., Crespo J.G., Pereira V.J.",3043894,Journal of Hazardous Materials,392, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Cr(III) recovery in form of Na<inf>2</inf>CrO<inf>4</inf> from aqueous solution using improved bipolar membrane electrodialysis,"Wu X., Zhu H., Liu Y., Chen R., Qian Q., Van der Bruggen B.",3767388,Journal of Membrane Science,604, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,A process combination of ion exchange and electrodialysis for the recovery and purification of hydroxy acids from secondary sources,"Heinonen J., Zhao Y., Van der Bruggen B.",13835866,Separation and Purification Technology,240, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Aramid nanofiber and modified ZIF-8 constructed porous nanocomposite membrane for organic solvent nanofiltration,"Li Y., Li J., Soria R.B., Volodine A., Van der Bruggen B.",3767388,Journal of Membrane Science,603, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Effect of solvent on the morphology and performance of cellulose triacetate membrane/cellulose nanocrystal nanocomposite pervaporation desalination membranes,"Prihatiningtyas I., Li Y., Hartanto Y., Vananroye A., Coenen N., Van der Bruggen B.",13858947,Chemical Engineering Journal,388, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Elevated nanofiltration performance via mussel-inspired co-deposition for sustainable resource extraction from landfill leachate concentrate,"Ye W., Liu R., Lin F., Ye K., Lin J., Zhao S., Van der Bruggen B.",13858947,Chemical Engineering Journal,388, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Mussel-inspired polydopamine modification of polymeric membranes for the application of water and wastewater treatment: A review,"Yan Z., Zhang Y., Yang H., Fan G., Ding A., Liang H., Li G., Ren N., Van der Bruggen B.",2638762,Chemical Engineering Research and Design,157, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Heteroepitaxial growth of vertically orientated zeolitic imidazolate framework-L (Co/Zn-ZIF-L) molecular sieve membranes,"Zhu J., Li H., Hou J., Liu J., Zhang Y., Van der Bruggen B.",11541,AIChE Journal,66,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Porous organic polymer embedded thin-film nanocomposite membranes for enhanced nanofiltration performance,"Liu Y., Zhu J., Zheng J., Gao X., Tian M., Wang X., Xie Y.F., Zhang Y., Volodin A., Van der Bruggen B.",3767388,Journal of Membrane Science,602, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,One-step fabrication of isotropic poly(vinylidene fluoride) membranes for direct contact membrane distillation (DCMD),"Tian M., Yuan S., Decaesstecker F., Zhu J., Volodine A., Van der Bruggen B.",119164,Desalination,477, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Electric field-based ionic control of selective separation layers,"Zhao Y., Liu Y., Wang C., Ortega E., Wang X., Xie Y.F., Shen J., Gao C., Van Der Bruggen B.",20507488,Journal of Materials Chemistry A,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Separation of racemic compound by nanofibrous composite membranes with chiral selector,"Gaalova J., Yalcinkaya F., Curinova P., Kohout M., Yalcinkaya B., Kostejn M., Jirsak J., Stibor I., Bara J.E., Van der Bruggen B., Izak P.",3767388,Journal of Membrane Science,596, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Nanofiber Based Organic Solvent Anion Exchange Membranes for Selective Separation of Monovalent anions,"Zhao Y., Mai Z., Shen P., Ortega E., Shen J., Gao C., Van Der Bruggen B.",19448244,ACS Applied Materials and Interfaces,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,A Facile and Scalable Fabrication Procedure for Thin-Film Composite Membranes: Integration of Phase Inversion and Interfacial Polymerization,"Liu Y., Zhu J., Zheng J., Gao X., Wang J., Wang X., Xie Y.F., Huang X., Van Der Bruggen B.",0013936X,Environmental Science and Technology,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Preparation of PSEBS membranes bearing (S)-(−)-methylbenzylamine as chiral selector,"Otmar M., Gaalova J., Zitka J., Brozova L., Curinova P., Kohout M., Hovorka S., Bara J.E., Van der Bruggen B., Jirsak J., Izak P.",143057,European Polymer Journal,122, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Efficient removal of dyes from aqueous solution: the potential of cellulose nanocrystals to enhance PES nanocomposite membranes,"Balcik-Canbolat C., Van der Bruggen B.",9690239,Cellulose,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Fabrication and characterization of metakaolin based flat sheet membrane for membrane distillation,"Zewdie T.M., Habtu N.G., Dutta A., Van der Bruggen B.",18678211,"Lecture Notes of the Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering, LNICST",308, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,New Chemistry for Mixed Matrix Membranes: Growth of Continuous Multilayer UiO-66-NH on UiO-66-NH-Based Polyacrylonitrile for Highly Efficient Separations,"Aghili F., Ghoreyshi A.A., Rahimpour A., Van Der Bruggen B.",8885885,Industrial and Engineering Chemistry Research,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Esterification of sugarcane bagasse by citric acid for Pb<sup>2+</sup> adsorption: effect of different chemical pretreatment methods,"Hoang M.T., Pham T.D., Pham T.T., Nguyen M.K., Nu D.T.T., Nguyen T.H., Bartling S., Van der Bruggen B.",9441344,Environmental Science and Pollution Research,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Facile preparation of COF composite membranes for nanofiltration by stoichiometric spraying layer-by-layer self-assembly,"Hao S., Jiang L., Li Y., Jia Z., Van Der Bruggen B.",13597345,Chemical Communications,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Passive permeability assay of doxorubicin through model cell membranes under cancerous and normal membrane potential conditions,"Aminipour Z., Khorshid M., Keshvari H., Bonakdar S., Wagner P., Van der Bruggen B.",9396411,European Journal of Pharmaceutics and Biopharmaceutics,146, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Fabrication of mixed matrix anion exchange membrane decorated with polyaniline nanoparticles to chloride and sulfate ions removal from water,"Hosseini S.M., Usefi M.M.B., Habibi M., Parvizian F., Van der Bruggen B., Ahmadi A., Nemati M.",9477047,Ionics,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Activity-derived model for water and salt transport in reverse osmosis membranes: A combination of film theory and electrolyte theory,"Mai Z., Gui S., Fu J., Jiang C., Ortega E., Zhao Y., Tu W., Mickols W., Van der Bruggen B.",119164,Desalination,469, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Electrochemical characterization of mixed matrix electrodialysis cation exchange membrane incorporated with carbon nanofibers for desalination,"Jashni E., Hosseini S.M., Shen J.N., Van der Bruggen B.",9477047,Ionics,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,SIFSIX-3-Zn/PIM-1 mixed matrix membranes with enhanced permeability for propylene/propane separation,"Shen Q., Cong S., He R., Wang Z., Jin Y., Li H., Cao X., Wang J., Van der Bruggen B., Zhang Y.",3767388,Journal of Membrane Science,588, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Modeling of a liquid membrane in Taylor flow integrated with lactic acid fermentation,"Perez A.D., Van der Bruggen B., Fontalvo J.",2552701,Chemical Engineering and Processing - Process Intensification,144, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Preparation of an asymmetric membrane from sugarcane bagasse using DMSO as green solvent,"Nu D.T.T., Hung N.P., Van Hoang C., Van der Bruggen B.",20763417,Applied Sciences (Switzerland),9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Selective electrodialysis for simultaneous but separate phosphate and ammonium recovery,"Kedwell K.C., Jorgensen M.K., Quist-Jensen C.A., Pham T.D., Van der Bruggen B., Christensen M.L.",9593330,Environmental Technology (United Kingdom),, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Alcohol and Alkane Organic Extraction Using Pervaporation Process,"Hamouni S., Arous O., Abdessemed D., Nezzal G., Van der Bruggen B.",10221360,Macromolecular Symposia,386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Editorial of SI: Filtering a better future,"Tung K.-L., Cheng T.-W., Van der Bruggen B., Lee D.-J.",13835866,Separation and Purification Technology,198, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Valorization of coffee byproducts for bioethanol production using lignocellulosic yeast fermentation and pervaporation,"Dadi D., Beyene A., Simoens K., Soares J., Demeke M.M., Thevelein J.M., Bernaerts K., Luis P., Van der Bruggen B.",17351472,International Journal of Environmental Science and Technology,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Membranes for development,Van Der Bruggen B.,24765406,Journal of Membrane Science and Research,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Adapting the release characteristics of aluminum phosphide from membrane-coated rice tablets by using activated carbon nanoparticles,"Solhi S., Jashni E., Hosseini S.M., Van der Bruggen B., Solhi H., Khodabakhshi A.R.",1226086X,Journal of Industrial and Engineering Chemistry,58, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Closing the materials cycle in pyrometallurgical production of lead from waste fractions: Hydrometallurgical purification of iron containing waste in view of recycling,"Van Der Bruggen B., Daniels D., Vanroelen M., Van Gerven T., Balta S.",15829596,Environmental Engineering and Management Journal,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Outstanding Reviewers for: Journal of Materials Chemistry A in 2017,"Feng K., Li X.-B., Ryu W.-H., Son S., Bruggen B.V.D., Wu Z., Yu L., Yu X.-Y., Zhang S., Zhao B.",20507488,Journal of Materials Chemistry A,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Measuring Value,"Melling J., Hambleton P., Mantzavinos D., Keane M., der Bruggen B.V.",2682575,Journal of Chemical Technology and Biotechnology,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Membrane research in a global context requires collaboration, not competition",Van Der Bruggen B.,24765406,Journal of Membrane Science and Research,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
